A-7777387,Source1,2,2019-08-23 19:20:28,2019-08-23 19:49:25,40.60175,-74.06044,40.61069000000001,-74.03174,1.6269999999999998,Between I-278/Verrazano-Narrows Brg and Belt Pky - Accident. Left lane blocked.,I-278 E,Staten Island,Richmond,NY,10305,US,US/Eastern,KEWR,2019-08-23 18:51:00,75.0,75.0,57.0,29.97,10.0,VAR,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777388,Source1,2,2019-08-23 17:51:33,2019-08-23 18:19:49,40.71732,-73.8312,40.71589,-73.81801,0.698,At Jackie Robinson Pkwy/Union Tpke/Exit 13/Exit 14 - Accident. Lane blocked.,Grand Central Pkwy E,Forest Hills,Queens,NY,11375,US,US/Eastern,KLGA,2019-08-23 17:51:00,75.0,75.0,51.0,29.96,10.0,N,8.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777389,Source1,2,2019-08-23 19:49:12,2019-08-23 20:18:36,39.905649,-86.071159,39.905147,-86.07036,0.055,At I-69/IN-37/Exit 37 - Accident. Right lane blocked.,I-465 E,Indianapolis,Marion,IN,46250,US,US/Eastern,KMQJ,2019-08-23 19:55:00,68.0,68.0,78.0,29.22,10.0,ENE,8.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777390,Source1,2,2019-08-23 19:29:28,2019-08-23 19:58:28,40.69142100000001,-74.105473,40.692769,-74.109832,0.247,At Newark Bay Brg - Accident. Left lane blocked.,I-78 W,Bayonne,Hudson,NJ,07002,US,US/Eastern,KEWR,2019-08-23 19:51:00,74.0,74.0,62.0,29.98,10.0,NW,8.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777391,Source1,2,2019-08-23 19:31:07,2019-08-23 19:59:46,40.467567,-74.43755,40.469359,-74.434152,0.217,At College Farm Rd - Accident. Left lane blocked.,US Highway 1,North Brunswick,Middlesex,NJ,08902,US,US/Eastern,KSMQ,2019-08-23 19:53:00,69.0,69.0,75.0,29.89,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777392,Source1,2,2019-08-23 19:49:06,2019-08-23 20:17:53,40.79784,-74.07851099999998,40.791986,-74.08578399999998,0.555,At I-280/Exit 15 - Accident.,New Jersey Tpke S,East Rutherford,Bergen,NJ,07073,US,US/Eastern,KTEB,2019-08-23 19:51:00,73.0,73.0,59.0,29.98,10.0,NNE,6.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-7777393,Source1,2,2019-08-23 10:24:22,2019-08-23 10:53:30,35.43179,-77.98793,35.427687,-77.99150300000002,0.348,At US-70-byp/NC-44 - Accident. Lane blocked.,I-795 S,Goldsboro,Wayne,NC,27530,US,US/Eastern,KGSB,2019-08-23 09:56:00,83.0,83.0,76.0,29.91,10.0,SW,12.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777394,Source1,2,2019-08-23 15:20:28,2019-08-23 15:49:25,35.03,-85.32195,35.03069,-85.31512,0.389,At US-27/Exit 178 - Accident. Right lane blocked.,I-24 E,Chattanooga,Hamilton,TN,37408,US,US/Eastern,KCHA,2019-08-23 15:28:00,84.0,84.0,72.0,29.26,8.0,NNW,5.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777395,Source1,2,2019-08-23 17:12:33,2019-08-23 17:38:14,35.9617,-78.54226,35.97091,-78.54079,0.642,At NC-98/Exit 124 - Accident. Right lane blocked., Capital Blvd,Wake Forest,Wake,NC,27587-4525,US,US/Eastern,KLHZ,2019-08-23 17:20:00,84.0,84.0,70.0,29.57,10.0,S,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777396,Source1,2,2019-08-23 16:42:31,2019-08-23 17:11:34,36.09585,-80.23451,36.09282,-80.2315,0.268,At I-40-BR/US-158/US-421/Exit 109 - Accident. Left lane blocked.,John Gold Memorial Expy S,Winston Salem,Forsyth,NC,27101,US,US/Eastern,KINT,2019-08-23 16:54:00,85.0,85.0,59.0,28.95,10.0,NE,5.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777397,Source1,2,2019-08-23 17:03:31,2019-08-23 17:30:19,35.985329,-78.536353,35.986947,-78.534459,0.154,At NC-96 - Accident. Right lane blocked., Capital Blvd,Wake Forest,Wake,NC,27587-9551,US,US/Eastern,KLHZ,2019-08-23 17:00:00,88.0,88.0,62.0,29.56,10.0,SW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777398,Source1,2,2019-08-23 16:57:31,2019-08-23 17:26:12,35.74132,-78.78563,35.73932999999999,-78.78931,0.248,At US-64/Tryon Rd/Exit 98 - Accident. Right lane blocked.,Claude E Pope Memorial Hwy S,Cary,Wake,NC,27511,US,US/Eastern,KRDU,2019-08-23 16:51:00,89.0,89.0,59.0,29.47,10.0,SSE,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777399,Source1,2,2019-08-23 16:16:19,2019-08-23 16:46:14,35.73932999999999,-78.78931,35.73502,-78.79729,0.5379999999999999,At US-64/Tryon Rd/Exit 98 - Accident. Right lane blocked.,Claude E Pope Memorial Hwy S,Cary,Wake,NC,27511,US,US/Eastern,KRDU,2019-08-23 16:29:00,86.0,86.0,63.0,29.47,10.0,S,9.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777400,Source1,2,2019-08-23 16:57:31,2019-08-23 17:26:12,35.73932999999999,-78.78931,35.73502,-78.79729,0.5379999999999999,At US-64/Tryon Rd/Exit 98 - Accident. Right lane blocked.,Claude E Pope Memorial Hwy S,Cary,Wake,NC,27511,US,US/Eastern,KRDU,2019-08-23 16:51:00,89.0,89.0,59.0,29.47,10.0,SSE,7.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777401,Source1,2,2019-08-23 18:49:05,2019-08-23 19:17:57,35.893451,-84.75184200000002,35.89217,-84.73725999999998,0.821,At TN-299/Westel Rd/Exit 338 - Accident. Right lane blocked.,I-40 E,Rockwood,Cumberland,TN,37854,US,US/Central,KCSV,2019-08-23 18:53:00,73.0,73.0,90.0,28.07,10.0,E,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777402,Source1,2,2019-08-23 17:03:31,2019-08-23 17:30:19,35.98533,-78.536353,35.986947,-78.534459,0.154,At Wake Forest - Accident. Right lane blocked., Capital Blvd,Wake Forest,Wake,NC,27587-9551,US,US/Eastern,KLHZ,2019-08-23 17:00:00,88.0,88.0,62.0,29.56,10.0,SW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777403,Source1,3,2019-08-23 22:00:15,2019-08-23 22:29:15,35.26443,-80.84297,35.25817,-80.84138,0.442,At La Salle St/Exit 12 - Accident. Right lane blocked.,I-77 S,Charlotte,Mecklenburg,NC,28206,US,US/Eastern,KCLT,2019-08-23 21:52:00,74.0,74.0,87.0,29.24,10.0,S,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7777404,Source1,2,2019-08-23 17:32:29,2019-08-23 18:02:08,35.561,-82.50133000000002,35.57008,-82.49116,0.8490000000000001,At I-240/US-74-ALT/Exit 53 - Accident. Left lane blocked.,I-40 E,Asheville,Buncombe,NC,28803,US,US/Eastern,KAVL,2019-08-23 17:54:00,73.0,73.0,84.0,27.79,10.0,VAR,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777405,Source1,4,2019-08-23 19:08:30,2019-08-23 19:37:17,36.92578,-76.688327,36.923484,-76.68910799999998,0.16399999999999998,Closed at Bob White Rd - Road closed due to accident., Darden Farm Ln,Smithfield,Isle of Wight,VA,23430-7547,US,US/Eastern,KFAF,2019-08-23 19:06:00,73.0,73.0,83.0,29.93,10.0,NNE,6.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777406,Source1,4,2019-08-23 19:08:30,2019-08-23 19:37:17,36.923484,-76.68910799999998,36.92578,-76.688327,0.16399999999999998,Closed at Darden Farm Ln - Road closed due to accident., Bob White Rd,Smithfield,Isle of Wight,VA,23430-7555,US,US/Eastern,KFAF,2019-08-23 19:06:00,73.0,73.0,83.0,29.93,10.0,NNE,6.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777407,Source1,2,2019-08-23 19:10:08,2019-08-23 19:39:02,35.85289,-78.80256999999997,35.84709,-78.79411999999998,0.62,At Aviation Pky/Exit 285 - Accident. Left lane blocked.,I-40 E,Morrisville,Wake,NC,27560,US,US/Eastern,KRDU,2019-08-23 18:51:00,84.0,84.0,74.0,29.48,10.0,S,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777408,Source1,3,2019-08-23 19:47:28,2019-08-23 20:17:28,35.27164000000001,-80.85146999999998,35.27304,-80.8437,0.449,At I-77/US-21/Exit 38 - Accident. Right lane blocked.,I-85 N,Charlotte,Mecklenburg,NC,28216,US,US/Eastern,KCLT,2019-08-23 19:52:00,73.0,73.0,87.0,29.25,0.5,SSE,9.0,1.73,T-Storm,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777409,Source1,4,2019-08-23 02:01:46,2019-08-23 02:30:39,33.68655,-84.49987,33.694790000000005,-84.49989000000002,0.569,At GA-166/Lakewood Fwy/Exit 5 - Accident.,GA-407 N,Atlanta,Fulton,GA,30331,US,US/Eastern,KFTY,2019-08-23 01:53:00,79.0,79.0,69.0,29.14,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7777410,Source1,4,2019-08-23 02:01:46,2019-08-23 02:30:39,25.927371,-80.212694,25.927371,-80.212694,0.0,Ramp to SR-826/Florida's Tpke/R Reagan Tpke - Accident., NW 7th Ave,Miami,Miami-Dade,FL,33169-5811,US,US/Eastern,KHWO,2019-08-23 01:53:00,81.0,81.0,79.0,29.96,10.0,NE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7777411,Source1,4,2019-08-23 09:00:32,2019-08-23 09:29:31,27.698824,-80.89522,27.40847,-80.40038,36.35,Closed between SR-60/Exit 193 and SR-70/Exit 152 - Road closed due to accident.,Florida's Tpke S,Okeechobee,Osceola,FL,34972,US,US/Eastern,KOBE,2019-08-23 08:55:00,79.0,79.0,94.0,29.96,10.0,NNE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777412,Source1,2,2019-08-23 07:23:31,2019-08-23 07:52:12,25.97123,-80.28824,25.97086,-80.30105,0.7959999999999999,At SR-823/57th Ave/Red Rd/Exit 43 - Accident. Right lane blocked.,Florida's Tpke S,Hollywood,Broward,FL,33025,US,US/Eastern,KHWO,2019-08-23 07:53:00,80.0,80.0,87.0,29.95,10.0,NNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777413,Source1,2,2019-08-23 08:04:14,2019-08-23 08:33:28,26.89651,-82.00408,26.89216,-81.99939,0.417,At CR-768/Exit 161 - Accident. Right lane blocked.,I-75 S,Punta Gorda,Charlotte,FL,33950,US,US/Eastern,KPGD,2019-08-23 07:53:00,77.0,77.0,100.0,29.97,10.0,NNE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777414,Source1,4,2019-08-23 08:06:28,2019-08-23 08:35:20,27.7856,-82.35843,27.79099,-82.3543,0.45,Ramp closed to CR-672/Exit 246 - Road closed due to accident.,I-75 N,Apollo Beach,Hillsborough,FL,33572,US,US/Eastern,KMCF,2019-08-23 07:56:00,78.0,78.0,93.0,30.0,10.0,ENE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777415,Source1,3,2019-08-23 08:27:31,2019-08-23 08:56:27,33.98808,-84.54624,33.97515,-84.5331,1.168,At GA-5/Exit 267 - Accident.,GA-5,Marietta,Cobb,GA,30066,US,US/Eastern,KRYY,2019-08-23 08:50:00,79.0,79.0,79.0,28.98,10.0,VAR,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777416,Source1,2,2019-08-23 08:27:31,2019-08-23 08:56:27,33.56749,-84.32422,33.56192,-84.31555999999998,0.63,At Mt Zion Blvd/Exit 231 - Accident. Left lane blocked.,I-75 S,Morrow,Clayton,GA,30260,US,US/Eastern,KATL,2019-08-23 08:52:00,82.0,82.0,67.0,28.98,10.0,NW,6.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777417,Source1,4,2019-08-23 09:08:31,2019-08-23 09:38:30,25.992879,-80.16609,25.98095,-80.16596,0.8240000000000001,Closed at Hallandale Bch Blvd/Exit 18 - Road closed due to accident.,I-95 S,Hallandale,Broward,FL,33009,US,US/Eastern,KFLL,2019-08-23 09:20:00,82.0,82.0,82.0,29.94,10.0,VAR,5.0,0.06,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777418,Source1,4,2019-08-23 09:19:14,2019-08-23 09:48:42,25.99571,-80.16642,25.99289,-80.16609,0.196,Ramp closed to SR-824/Pembroke Rd/Exit 19 - Road closed due to accident.,I-95 S,Hallandale,Broward,FL,33009,US,US/Eastern,KFLL,2019-08-23 09:20:00,82.0,82.0,82.0,29.94,10.0,VAR,5.0,0.06,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777419,Source1,4,2019-08-23 09:19:14,2019-08-23 09:48:42,25.99598,-80.16641,25.99571,-80.16642,0.019,Ramp closed to I-95 Southbound - Road closed due to accident.,W Pembroke Rd,Hallandale,Broward,FL,33009,US,US/Eastern,KFLL,2019-08-23 09:20:00,82.0,82.0,82.0,29.94,10.0,VAR,5.0,0.06,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7777420,Source1,4,2019-08-23 10:18:28,2019-08-23 15:18:06,27.7036,-80.89527,27.59781,-80.82075999999998,8.615,Closed between S Canoe Creek Rd and Fort Drum Service Plaza - Road closed due to accident.,Florida's Tpke S,Okeechobee,Osceola,FL,34972,US,US/Eastern,KOBE,2019-08-23 10:15:00,86.0,86.0,74.0,29.96,10.0,ENE,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777421,Source1,3,2019-08-23 09:33:26,2019-08-23 10:02:34,33.83948,-84.48706999999997,33.84679000000001,-84.48657,0.506,At Atlanta Rd/Exit 17 - Accident.,I-285 N,Smyrna,Cobb,GA,30080,US,US/Eastern,KMGE,2019-08-23 09:56:00,84.0,84.0,68.0,28.94,10.0,NW,5.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777422,Source1,3,2019-08-23 10:14:35,2019-08-23 10:44:05,33.9674,-84.01804,33.96695,-84.01527,0.162,At GA-316/University Pky NE - Accident.,Duluth Hwy,Lawrenceville,Gwinnett,GA,30043,US,US/Eastern,KLZU,2019-08-23 09:56:00,84.0,84.0,72.0,28.95,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777423,Source1,3,2019-08-23 10:14:35,2019-08-23 10:44:05,33.96695,-84.01527,33.96754,-84.01784,0.153,At GA-316/University Pky NE - Accident., Duluth Hwy,Lawrenceville,Gwinnett,GA,30046-4305,US,US/Eastern,KLZU,2019-08-23 09:56:00,84.0,84.0,72.0,28.95,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7777424,Source1,2,2019-08-23 13:08:31,2019-08-23 13:37:40,25.81225,-80.23746,25.81246,-80.24359,0.382,At SR-9/27th Ave/Unity Blvd - Accident. Right lane blocked.,Airport Expy W,Miami,Miami-Dade,FL,33142,US,US/Eastern,KMIA,2019-08-23 12:53:00,87.0,87.0,69.0,29.92,10.0,N,7.0,0.05,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777425,Source1,2,2019-08-23 13:00:38,2019-08-23 13:28:16,28.32533,-82.3236,28.324961,-82.32770500000002,0.251,At I-75/SR-93 - Accident. Left lane blocked.,State Road 52,San Antonio,Pasco,FL,33576,US,US/Eastern,KZPH,2019-08-23 12:55:00,,,,29.86,10.0,NE,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777426,Source1,3,2019-08-23 12:52:20,2019-08-23 13:21:35,26.12789,-80.16954,26.11692,-80.16906,0.759,At SR-842/Broward Blvd/Exit 27 - Accident.,I-95 S,Fort Lauderdale,Broward,FL,33311,US,US/Eastern,KFXE,2019-08-23 12:53:00,85.0,85.0,74.0,29.94,10.0,ENE,12.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777427,Source1,4,2019-08-23 13:32:30,2019-08-23 14:01:51,30.328189,-82.95944899999998,30.27807,-82.81345,9.372,Closed at CR-137/Exit 292 - Road closed due to accident.,FL-8 E,Live Oak,Suwannee,FL,32060,US,US/Eastern,KLCQ,2019-08-23 13:35:00,90.0,90.0,59.0,29.91,7.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777428,Source1,2,2019-08-23 14:16:20,2019-08-23 14:44:06,26.84352,-80.1046,26.83546,-80.09942,0.642,At SR-786/PGA Blvd/Exit 79 - Accident. Right lane blocked.,I-95 S,Palm Beach Gardens,Palm Beach,FL,33410,US,US/Eastern,KPBI,2019-08-23 13:53:00,86.0,86.0,70.0,29.93,10.0,E,16.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777429,Source1,3,2019-08-23 14:12:39,2019-08-23 14:41:34,29.40633,-81.15644,29.39997,-81.15366999999998,0.47,At Old Dixie Hwy/Exit 278 - Accident.,I-95 S,Flagler Beach,Flagler,FL,32136,US,US/Eastern,KXFL,2019-08-23 13:50:00,84.0,84.0,89.0,30.0,2.0,ENE,12.0,,Thunder,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777430,Source1,4,2019-08-23 15:18:43,2019-08-23 15:47:31,31.649883000000006,-81.397063,31.52579,-81.4455,9.036,Closed at GA-57/GA-99/Exit 58 - Road closed due to accident.,GA-405 S,Riceboro,Liberty,GA,31323,US,US/Eastern,KLHW,2019-08-23 14:56:00,94.0,94.0,49.0,29.92,10.0,E,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777431,Source1,2,2019-08-23 19:05:00,2019-08-23 19:33:49,33.868,-84.28513000000002,33.860690000000005,-84.29268,0.665,At Shallowford Rd/Exit 93 - Accident. Right lane blocked.,GA-403 S,Atlanta,DeKalb,GA,30341,US,US/Eastern,KPDK,2019-08-23 18:53:00,85.0,85.0,63.0,28.92,10.0,NNW,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777432,Source1,2,2019-08-23 17:45:55,2019-08-23 18:13:53,33.66591,-84.34476,33.6673,-84.34038000000002,0.27,Ramp to Exit 53 - Accident. Lane blocked.,I-285 E,Conley,DeKalb,GA,30288,US,US/Eastern,KATL,2019-08-23 17:52:00,83.0,83.0,67.0,28.91,10.0,NNW,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777433,Source1,2,2019-08-23 19:54:21,2019-08-23 20:23:44,34.79487,-82.3869,34.796240000000004,-82.37895,0.461,At I-85 - Accident. Right lane blocked., Bruce Rd,Greenville,Greenville,SC,29605,US,US/Eastern,KGYH,2019-08-23 19:47:00,79.0,79.0,89.0,28.99,10.0,SW,3.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777434,Source1,4,2019-08-23 17:28:24,2019-08-23 17:55:48,27.965090000000004,-82.44726999999997,27.968840000000004,-82.45336999999998,0.454,Ramp closed to I-4/Exit 45 - Road closed due to accident. Vehicle fire.,I-4 W,Tampa,Hillsborough,FL,33605,US,US/Eastern,KTPF,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777435,Source1,2,2019-08-23 20:43:54,2019-08-23 21:13:18,33.9202,-84.32015,33.920190000000005,-84.31481,0.306,At Chamblee Dunwoody Rd/Exit 30 - Accident. Center lane blocked.,I-285 E,Atlanta,DeKalb,GA,30319,US,US/Eastern,KPDK,2019-08-23 20:53:00,80.0,80.0,74.0,28.94,10.0,N,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-7777436,Source1,2,2019-08-23 19:08:30,2019-08-23 19:38:27,33.80353,-84.2496,33.80786,-84.25056,0.304,Ramp to Church St/E Ponce de Leon Ave/Exit 40 - Accident. Lane blocked.,E Ponce de Leon Ave,Clarkston,DeKalb,GA,30021,US,US/Eastern,KPDK,2019-08-23 18:53:00,85.0,85.0,63.0,28.92,10.0,NNW,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7777437,Source1,2,2019-08-23 19:08:30,2019-08-23 19:38:27,33.80335,-84.24924,33.80353,-84.2496,0.024,Ramp to I-285 Northbound - Accident. Lane blocked.,E Ponce de Leon Ave,Clarkston,DeKalb,GA,30021,US,US/Eastern,KPDK,2019-08-23 18:53:00,85.0,85.0,63.0,28.92,10.0,NNW,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7777438,Source1,2,2019-08-23 20:29:30,2019-08-23 20:58:22,33.895722,-84.252706,33.899059,-84.247252,0.389,Between I-285/Exit 95 and Pleasantdale Rd/Exit 96 - Accident. Center lane blocked.,GA-403 N,Atlanta,DeKalb,GA,30340,US,US/Eastern,KPDK,2019-08-23 20:53:00,80.0,80.0,74.0,28.94,10.0,N,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-7777439,Source1,4,2019-08-23 19:51:27,2019-08-23 20:20:42,28.54708,-81.27017,28.547320000000006,-81.25349,1.013,Closed at SR-417-TOLL/Exit 18 - Road closed due to accident.,E West Expy E,Orlando,Orange,FL,32825,US,US/Eastern,KORL,2019-08-23 19:53:00,83.0,83.0,74.0,29.85,10.0,ENE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777440,Source1,4,2019-08-23 19:14:05,2019-08-23 19:43:39,25.93595,-80.19918,25.932061,-80.203819,0.394,Closed at US-441/Florida's Tpke/Exit 12 - Road closed due to accident.,I-95 S,Miami,Miami-Dade,FL,33162,US,US/Eastern,KHWO,2019-08-23 18:53:00,85.0,85.0,72.0,29.89,10.0,NE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777441,Source1,3,2019-08-23 21:40:06,2019-08-23 22:06:09,32.8825,-83.77186,32.87595,-83.76474,0.613,At Zebulon Rd/Exit 9 - Accident. Two lanes blocked.,GA-408 S,Macon,Bibb,GA,31220,US,US/Eastern,KMCN,2019-08-23 21:53:00,82.0,82.0,69.0,29.63,10.0,ENE,14.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7777442,Source1,3,2019-08-23 06:39:22,2019-08-23 07:08:09,42.50133,-89.03328,42.50133,-89.03328,0.0,At US-51/Pleasant St - Accident. Left lane blocked., Bushnell St,Beloit,Rock,WI,53511,US,US/Central,KJVL,2019-08-23 06:45:00,57.0,57.0,94.0,29.31,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777443,Source1,3,2019-08-23 06:39:22,2019-08-23 07:08:09,42.50061,-89.03366,42.50061,-89.03366,0.0,At US-51/Pleasant St - Accident. Right lane blocked., Pleasant St,Beloit,Rock,WI,53511-6242,US,US/Central,KJVL,2019-08-23 06:45:00,57.0,57.0,94.0,29.31,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7777444,Source1,3,2019-08-23 13:40:53,2019-08-23 14:08:38,38.61856,-90.19079,38.61818,-90.19109,0.031,At I-64/I-70/US-40/Exit 209 - Accident. Left lane blocked.,I-44 W,Saint Louis,St. Louis City,MO,63102,US,US/Central,KCPS,2019-08-23 13:53:00,82.0,82.0,58.0,29.63,10.0,E,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777445,Source1,3,2019-08-23 13:44:28,2019-08-23 14:12:14,38.6296,-90.22379,38.63118,-90.23269,0.493,At Forest Park Blvd/Exit 38 - Accident. Left lane blocked.,US-40 W,Saint Louis,St. Louis City,MO,63103,US,US/Central,KCPS,2019-08-23 13:53:00,82.0,82.0,58.0,29.63,10.0,E,14.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777446,Source1,3,2019-08-23 13:46:53,2019-08-23 14:14:32,38.37239,-90.38137,38.36708,-90.38467,0.408,At Imperial Main St/Exit 186 - Accident. Left lane blocked.,I-55 S,Imperial,Jefferson,MO,63052,US,US/Central,KCPS,2019-08-23 13:53:00,82.0,82.0,58.0,29.63,10.0,E,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777447,Source1,2,2019-08-23 06:49:04,2019-08-23 07:18:33,39.2673,-94.44269,39.26272,-94.44851,0.444,At MO-291/Exit 17 - Accident. Right lane blocked.,US-69 S,Liberty,Clay,MO,64068,US,US/Central,KGPH,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7777448,Source1,3,2019-08-23 08:04:06,2019-08-23 08:32:55,38.72529,-90.33146,38.73471,-90.33197,0.6509999999999999,At I-70/Exit 7 - Accident. Left lane blocked.,I-170 N,Saint Louis,St. Louis County,MO,63134,US,US/Central,KSTL,2019-08-23 07:51:00,69.0,69.0,84.0,29.47,10.0,NE,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
